text,label
" we do is eat, watch movies and kick the shit out of each other' :face_with_tears_of_joy: relationship goals accomplished ",1
 Just in case you thought you had a blankety blank job check out this guy. 2a happy new year ,0
" @User @User @User @User @User Yes, you are but it also shows your ignorance , and hate. ",0
" @User @User Wow. Catch up with the news. ""False intelligence"" found to be not false. See Wikileaks and other sources. ",0
" is that @User calling that show a train wreck. Way to respect the guest, guys ",1
 Everyone is broken. Some of them are so good to hide it. So good until I want to punch them in the face. ,1
 here is the final episode of mine craft hardcore survival... We die while trying to get a sustainable food source ,1
 @User I guess I am the one who supposed to say that. ,0
 @User I think I can make it Aaaawww ... @User @User ,1
 Shameless' accounting firms make vast sums advising rich on how to rip off taxpayers - accounting chief| < ,0
" @User @User if accurate, v sad indeed ",0
 @User @User @User @User true that! We just keep giving them :money_bag: with no return charity ,0
 getting married was Jolie's biggest moment of the year but this Hollywood actor and filmmaker... ,0
 cdc enough patients getting flu shots this year (HealthDay News) – Fewer than half of Americans have... ,0
 @User get ready for another one on Saturday ,1
 TNT replaying the Cavs-Knicks game...maybe the knicks will win this time ,1
 depression and abuse are sadly a part of many people's testimonies My Monster of a secret: damon leroi ,0
 @User I mean that all matter this game ,1
 Worked both jobs between 545am and 830pm w 15 minutes between jobs. Already planned to sleep immediately after work tomorrow. ,0
 do not give up what you want most for what you want now. inspiration motivational quotes startup ,0
 @User I am smarter than most people who lie to me. I have fun picking the holes in their stories. ,0
 Farting like the world is ending ,0
 Lol at docs who do not know what they are doing. fuck that ,1
 Stuck in the traffic at 7.55am. Yuppy -.- happy tuesday ,1
 Being average will only get you average results. ,0
 in iowa Anti-Union Governor bran stad having inauguration & ball at community choice Credit Union Center. A slap to afscme homan ,1
 I guess we are getting timed on who we can spend time with. ,0
" new job Urgent CONTRACT - Assurance Manager - Private Banking, Singapore - Not Specified, Singapore Specifie... ",0
 Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you ,1
" @User @User it is Christmas, one of the few days off I get during the year and I can not even sign into my XBOX one typical ",1
 Two people got me socks. Clutch af. ,1
" @User I think that is what made me confused, I was too dazed ",0
" @User Good yeah its been good.. Feel tired my self, bed soon :sleeping_face::sleeping_face: x ",0
 Happens Every day. ,1
 Ugly Christmas Sweater ;** ugly christmas sweaters happy holidays merry christmas kisses and hugs ,0
 Twitter can be so annoying ,0
 Being awake since 3AM is always so much fun ,1
" @User @User @User You are kidding, right? poor taste ",1
 @User I am procrastinating on getting work done b/c I am reading your new book! ,1
" They decided 2 change King's trunks 2 gold, his logos 2 green & his tights to blue. How creative. . ",1
 I will watch take me out like the rest of the country... Hope there is an adorable girl who is ditsy Hahahaha zzzz ,1
 @User Presumably you have evidence to back this claim and it is not simply a feeling you have based on your interactions. ,1
" FALSE, slavery was based on economics, @User @User @User @User @User @User ",0
 Follow friday is everyday. Help new ones so they feel good being on twitter. ,0
 Do you use Instagram? Well get 100 free followers at -- No. ,0
 Easiest final of my life. So glad I studied 11 hours for it ,1
" As Lamar Entertainment, putting more money in than I am making, tbt having the right team... ",0
" In the last 2 movies I have seen Alan Arkin in (Argo, GrudgeMatch) he has had me absolutely rolling. ",0
 working on my birthday yay sucks ,1
 @User i want to do mine but I am a pussy ,1
 oil plunges 3 percent to new five year lows after bearish iea outlook via @User ,0
 @User love you so much taylor :sparkles::person_bowing_deeply: ,0
" First final of the day done, only three more to go. great scheduling in case you can not tell ",1
" Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game. redskins ",1
 8.30am conference calls love ,1
 Watching bones &cradled my leg when I saw @User in episode about chicken tastes like chicken termite the walking dead @User ,0
" Today I am standing at the front of Tesco wearing an Elf's hat, saying hello to customers and getting ignored. dream job ",1
 big up @User 4 ur post When cunts run through your photos:unamused_face: its a struggle its a problem check da n... ,0
 Love being called into work on my morning off after not even 6 hours of sleep. thanks split shift ,1
" Second major nosebleed of the day has halted my training efforts. Nares, this means war. ",0
 @User @User Well it is not any worse or better than 'Stark Raving' ,0
" Prediction: Erv Santana will be disinterested in playing for the Twins in 2015 too... (aka, we did not offer enough) ",0
 @User @User :smiling_face_with_open_mouth_and_tightly-closed_eyes::smiling_face_with_open_mouth_and_tightly-closed_eyes: He would get floored in one poke :see-no-evil_monkey::white_smiling_face:️:white_smiling_face:️:ok_hand_sign: ,0
 when you get friendzoned by someone you trying to friendzone...sigh ,1
 The music is always on in the office. Currently listening to Kids Bop Hanukkah on Spotify. Any other recommendations? only at nyc are ,0
" Yo I got ten squad members in Khajo Chris said as he tears up...|""You are not a gang member..."" Kevin responded thug life ",1
 @User |Part 2~ ARTICLE|:clapping_hands_sign::purple_heart::white_right_pointing_backhand_index::cross_mark::heavy_large_circle::white_left_pointing_backhand_index::person_with_folded_hands::person_raising_both_hands_in_celebration: ~UEXPECTED ,0
" you do know the ""hands up, do not shoot"" thing has been proven FALSE right? @User @User ",0
" Dear usps if it has this address, it comes here. No matter the name. If there is a mistake, we will fix it. thanks for the annoying note ",1
" I checked twitter and snapchat but I can not tell what day it is, someone please help :face_with_stuck-out_tongue_and_winking_eye:| ",1
 All hell is breaking loose... Ahhhh everybody freak out ,1
 Gavaskar is a freakin' genius. ,1
 If only I possessed half the balance legolas has ,0
 @User you are hilarious... ,1
 My grandpa just gave me a credit card for christmas...he has no idea. Lol ,0
 Roman mythology gets me soooo pumped ,1
 Totally been killing it with my assignments lately so college ,1
 Why could not I just stay sleeping ,0
 ebola racism race pimps jesse jackson doctors t cot pj net c cot pj tv tea ,0
 Kind of frustrated that Christmas break is my first real obligation-free break this year........ and I end up sick for most of it -_- ,0
 @User LOOL from the guy with multiple twitter handles ,1
 @User Yeah...me too!!!!! !! x ,1
 really not sure I want to be in this place today so much bad negativity smile you fucktards stop dragging my day down !!! ,0
 Thank you Aidyn and Adele for getting me sick. ,1
 @User lids sucks officially! Will not use again good ,0
 Thx for catching on you rock ,1
 Cocktails tonight yep why not! had one in over a year! ! ,0
 @User is NXT gone from Sky? ,0
 @User @User @User already dividing One from another!| Good ,0
 Archive pick: Who Makes You Laugh When they are Off Sick? meh blog little meh doctor ,0
 @User there is so much less controversy now that the BCS has been replaced. ,1
 can not believe it is been nearly 11months since my mum passed away :grimacing_face: miss her so much more and more everyday :purple_heart::two_hearts: ,0
 foreplay cuddling – a jedi craves these things - yoda quotes ,0
 SAIC Design Directors on Trends and Advice to Students ,0
 @User Oh but Bradford is awful! ,1
" Maaaaan stupid instagram I went from having 300+ followers, to my cat my mom and tom from MySpace -_-..... smh but still !!! ",0
 @User @User I love button pushers! ,1
 Normalizing relations with Cuba? Huh. Get ready for more of this crap. thanks obama bad ,1
" @User Instead of playing the pompous ""do you know who I am card?"" , how about you actually make an educated rebuttal? ",0
 I was being considerate about this issue N did not care what I did. But now I am taking my position back and I do not give a damn wht you think. ,0
 got to love emcs latest feature on the VNX side. ,1
" @User @User @User BF4 SP is shit, while the MP was broken for 11 months so... ",0
" juugin everything, niggas got warrants to pay ",1
 basura I am mondi zia in my name ,0
 @User @User I will take the physical challenge! ,0
 Getting sick just in time for finals is so great ,1
 Look at this trash. You can clearly see his handle. He stole my name and my pictures ,0
 Finding it quite funny that Gillette Soccer Saturday on Sky are complaining that there are not enough games on at 3pm Saturday ,1
" When a teacher says ""come in tomorrow morning for help"" but they are never in their classroom wow thanks for the help ",1
 The Chicago Firehouse Restaurant caught fire this morning. ,1
 @User wtf where did you go ,0
 We cram 5 minutes before an exam and get a tag of qualified person. ,1
 Watching creepy shit before bed when alone = bad idea. Is there a spell to turn a French bulldog into a big ass bulldog? beware of dog ,1
 Xmas on the blog feat intimissimiofficial and @User * Read our story and share the LOVE... ,0
 Tomorrow will be a great day... ,1
 Cannot wait to go to the dentist later! ,1
" Life was never be so easy as it seems, till you come and bring you'r love inside. with me ",0
" Wait... wait... wait... is not the font on that t-shirt ""comic sans?"" @User i can not breathe ",1
" And with this revelation, the African-American community's faith in law enforcement skyrockets! ",1
 do not we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you? ,1
 Miss skateboarding and it is not even winter yet :pensive_face::confounded_face: skate every damn day @User Hoof Life:victory_hand:️ ,0
 That moment when you have to go to the bathroom but the cleaning lady is in there still holding it ,0
 Nit pick at every little thing guys. Keep doing that. that will show the team you are behind them. ,1
 Beautiful way to start my morning. :persevering_face::face_with_medical_mask: ,1
 @User The person who wrote that is clearly a bit of a tit ,1
 There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia killer band ,1
 Upgraded seats:grinning_face_with_smiling_eyes: kind of scared sunday fun day sunday date day my love ,0
 I feel she did not love me :/ :( :( i am ok ,0
" Myself and @User having to walk to Civic Offices to get bus muttering to ourselves""would not you think they would pay their water"" ",1
 Because standing by a board about dental hygiene for two hours is how I wanted to spend my birthday.. ,1
" Like @User Visit for articles and also win a free puppy!! 1 puppy per visit, 6 puppy maximum atl ",0
" you do not, fish and mammals have nothing in common @User @User @User @User ",0
 Bored? Check out> @User newest article - each word is linked to a ridiculous website! Try it out! ,0
 Nicholas Sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books. ,1
 I am ready for @User first headlining tour of North America! Tickets/info at lunatic 2015 ,0
 @User We all have our crosses to bear. LOL ,1
 I may need to reread the books but did we ever find out what Draco's Boggart was? @User harry potter draco malfoy ,0
 How far would you go for safety online dating relationships via @User ,0
 Incredible. RT @User The Red Sox have an agreement with Justin Masterson. ,0
 @User @User what???? No verbal submission? ,1
 Finals week plus hearing that my grandma is in the ICU = amazing let me go home ,1
 Well said @User I for one am fed up of all these women breastfeeding ostentatiously! ,1
 @User @User it is like you are in the Maldives sea and whitesands ,0
" Good choice to stay up late, Lys. study finals week death of me ",1
 @User @User @User I agree. You can see that from the videos and photos that were taken two hours after the shooting. ,1
 @User I have a boyfriend! () *hair flip and walks away* ,1
 I love when half the group is really committed and the other half just does not give a crap! perfection ,1
 @User @User @User there is a link somewhere just can not quite put my finger on it ,1
 Body Language for Confidence - the easiest thing you can do to make a difference: via> @User ,0
 @User Loughton.. And some in Basildon what about you? ,0
 @User Ohhh I do not know about that! That sounds sooooo interesting! ,1
 Oh it is just Skrillex no big deal.. I see him on the daily.. s krill ex rave edm ,1
 Packers fans on Twitter are on full meltdown mode... R. E. L. A. X. ,0
 @User I do 2 or 3 times a week :) lol I can not do 5 :( ,0
 My dad's such a big kid on Christmas morning waking everyone up so bloody early ,0
 Tryna learn to skate tonight! smiling face with sunglasses penny board skate ,1
 @User WTF!!!! Was that :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: gangsta wanksta yard ,0
 @User my favourite day of the year !!!! ,1
 So happy i have not gone to bed yet ,1
 I just earned the 'Land of the Free (Level 25)' badge on @User ,0
 @User hahahaha love it mate. Have a good1 xx ,0
 @User Thei rights to protest ends where my fundamental rights begin. They cannot take my right of earning livelihood and free movement. ,0
" House adjourned again. With this pace, do not expect the ache din to come to Parl n you cnt blame d Modi Govt fr this rajya sabha ",0
 @User @User @User @User yeah they look like plastic :/ ,0
 I am pretty sure this bad boy is worth at least 6 stokes per round! dream on @User 913 miranda place ,1
 I am not in enough dance practice whatsapp groups yet. december winter wedding season ,1
 Need a two hour long hug insecure ,0
 ..and another free lesson english esl tesl @User ,1
 Fischer ordered fish and chips ,1
 posting any tweet does not mean i do not use twitter ! ,0
 I messed up today guys. I thought about work. D: fail its above my pay grade to care still care le sigh ,0
 there is a million trillion things I would rather rather do profound lyrics big Sean. PROFOUND. worst song ever ,1
 Congratulations @User - so well deserved. I hope you enjoy the of this notification from Twitter ,1
" Sony got hacked again? Oh man, big surprise... : ",1
" @User going to miss @User @User @User and others, but at least we got Howie Kendrick... not stoked wtf ",1
 @User gay but I bang that ,0
 NEW CURTAIN you.S. christians like @User travel to russia to torment lgbt who are seeking asylum here ,1
" Nevermind, we are getting worked out there. We need Hump back in the game bc Gooden is playing terribly. ",0
" Giving 200 Cr. Water Subsidy to ""Public"" is a CRIME & Wasting 200 Cr. On Advertisement is DEVELOPMENT...Waah ji waah ",0
 @User oh so someone got in trouble for making fun of the people who behead innocent people...nice ,1
 I am the happiest person ever when @User wakes me up in the morning! ,1
" If I carried on the way half the men do on here, I would be getting called a crank (amongst other things) and be asked if I had pmt :nail_polish: ",1
 He has all the virtues I dislike and none of the vices I admire.|Winston Churchill ,0
 old friends are old anymore ,0
 Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) that is a boss bitch right there . . . !! ,1
" @User what is the opposite of a cheat day"" called? Because that is what I only have one of per week"" |What he said. ",0
" Bang-on. Great insight. RT @User Interesting read: Democracy in AB is about management, not ideology: able g ",0
 Vacations...re:Imagined...re:Engineered...re:Born @User soon. Signup to gain access to our beta. ,0
 << do not know how this did not get to number 1! accounting absolute tosh ,1
" Facebook owner, Mark Zuckerberg, says ""dislike"" to creating a dislike button ",0
 Short hair really ,0
 Students too busy protesting a grand jury decision to study deserve to fail. Actions have consequences. ,1
 Why can not heroes be happy in DC Comics? I mean even their great flagship romance ( ) is a Fauxmance and will bring about destruction ,1
 we are on t'last train @User @User we march on saints fc ,0
" so, sane peoples would talk to themselves in twitter because they can not find other sane humans to talk to. that re tweet if agree ",1
 @User haha they were never nice. Guess I am not cool enough :pensive_face: sad face ,0
" Headed to Huntsville, TX this afternoon. Try to contain your jealousy.| ",1
 Reading the Dundee United chairmanship statement tonight and you have to say what a lot of tosh..care of young players indeed ,1
 @User thanks for leaving the dish for us bad business ,1
 Nothing says welcome to home better than this. we missed you too ,1
" So far today: 1 ruined mug, I have cried twice, I have gotten 0 things on my To-Do List done and I am 100% furious. good start to the day ",1
 I love not being able to sleep right now. ,1
" Velvet And Rhinestones Babydoll|Size:Medium and Large|Comes with softly padded under wired shelf cups,... ",0
 @User well what can I say :bust_in_silhouette: ,0
 it is the most wonderful time of the fiscal year :(| ,1
 @User can you please book one of these appointments for me and tell me what happens? ,1
 I love when my mornings start off like this. ,1
 And then today was :pile_of_poo:. What a surprise! 2of6 6day stretch ,1
 Duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom ,1
 @User no shit..it is called ,0
 Why does Mostella get as much or more playing time as Hubbs...idk might be wrong but I do not understand that ,0
 @User @User really? My respect for feminist/womens movements is through the roof. ! ,1
 @User have fun at that... ,1
" Time to free ourselves of the Tyranny of the USA and lean towards more tolerant societies, like those of Russia and China. ",1
" I do not understand why anyone watches these bowl games. They do not matter. Great, a team outside the top 4 dominated. do not care ",0
 @User I do not think your caramel frappe is salty enough. mc yuck lost sale ,1
 Oh the - a gas hauling semi with FLAMMABLE signs all over it - and the driver is smoking. true story i10 texas 2015 ,1
 @User when ur boyfriend interrupts your selfie yeah happens all the time ,1
 @User Is it snowing in Canada? Just on the hills here at the minute but hoping for a white Christmas ,0
 and he takes calls when his phone thing works @User @User @User @User @User @User ,0
" @User @User @User @User gamer gate , now with weaponized Ninjas. we trained with Assasins Creed. ",1
 it is brrrrrrr kind of feel & who would go to the kitchen to make coffee .... ,0
 @User More proof you will never lose $ betting the under on the intelligence of the electorate. How can anyone believe a word she says? ,0
 Need to get back in to college.. feeling this ,0
" @User :/ still Q10, still one of the best :D ",0
 @User @User but they did uncover the hidden arsenals of WMD in iraq as a result of the (torture) enhanced interrogation ,1
 @User Home page at 8:30am shows Dow -51.44 but it is +102.75. Can you make your home page stats more real-time pls? ,0
 Marked as to-read: Becassine Pendant La Grande Guerre by Caumery ,0
 @User The wind is your friend ,0
 2014 was the year @User and I became Lords :crown: watch the lord man ,0
 Nothing better than getting a snapchat from @User with the weight playing in the background same parents same tunes ,0
 Those that are british royalty should Not presume titles or do any public duties ,0
 @User how far back can I search my google calendar via sunrise? google does not have a working search engine on its calendar ,1
 I have honestly never even watched A Christmas Story. I have only seen random parts. ,0
 China calls US hypocritical on human rights but Chinese peace prize goes to Castro (& Putin in 11)? ; via @User ,1
 @User @User empty threats even the bear supports united ,0
" @User So Monday it is ,tickets on general sale for boxing day.thanks for your help ",1
 My favorite color is every color. ,0
 @User One could hope. ,1
 I love how when I am stressed my body decides to react by causing me massive pain. ,1
 Girls with British accents.. :ok_hand_sign: On point. ,0
" Think i almost just died, or burned my face off! hate gas bbqs ",0
 not cias eu europ EUA statement on European Commissions EU Investment Plan ,0
" now playing EaricPatten presents ""DJ Earic Patten's Elektrik Metro House Vibes Mix Sessions on Club ..."" at ",0
" @User Unless rogue theatres start showing it, or it gets sold online? ",0
" whoever just did the hunger games whistle on the quiet floor, I applaud you on your originality and cultural relevance old joke ",1
 Feeling like crap. And being treated horribly too. it is a great day. i want to go home ,1
" @User @User @User @User it was an In progress list of ""MN of the year"" ",0
 @User I get paid 4 posting stuff like this on TSU! ||YOU CAN TOO! go to follow back ,0
" @User @User I just want learning from this group. Development. And to turn Green, Bass, and Thornton into assets. ",0
 Only ones in the cinema putting my phone on silent @User ,0
 @User @User years ago in M && S in Rochdale they had 2 left shoes on sale with a £5 reduction from full price! bargain ,1
 Montana Of 300 14 - THE BEST Versace Remix IN THE...: this dude goes off ,0
 I should of just made a canvas of coffee stains and be done with it. art ,1
 The world is such a smiley place. :flushed_face: ,1
 Two Broke Rednecks father/daughter riffing team who make fun of old educational films n more | ,0
 wtf is happening to these kids??? Are you kidding me with this?? insulting know your history who is paul mccartney ,0
 I would have made a much more convincing Bella Swan. ,0
 I retweeted this so Chris Graham blocked me. |:face_with_tears_of_joy: ,1
 Fries With That 304 alabama state majors ,0
 @User @User If you need a dev environm net then a great pick For regular web stuff I do like it ,0
 I am glad the DC Council has it is priorities intact... dc ,1
 Riding the distraction train. ||CHOO CHOO ,0
 Chill repost dead dominos haha :face_with_tears_of_joy::skull: ,0
 Someone I work w does not let his kids believe in Santa because he is mythical & at odds w Church dogma. I REALLY want 2 explain 2 him ,1
 Check out my new post! MyFairDaily: 10 Things I have Been Loving Lately l bloggers holidays my fair daily favorites ,0
" Obama whisked away to hospital, diagnosed with acid reflux -Wow, that is some real news. ",1
 @User @User true n that is y we r jaded EVERY YEAR ,0
 Another one of our support vehicles modified for Iceland service. bigfoot landrover ,0
 Thanks for shutting the city down.. ,1
" @User IKR?! do not you see? he is going to cry from his utter joy of being with that crybaby! Such a beautiful ""couple"" ",1
 Glad there is not a typhoon where we go on holiday in 4 weeks. fml ,1
 @User regarding what the PSU president does ,0
 @User But still bothers me that I see now follow up report. ,0
" well now that I have listened to all of into the woods, I am going to listen to some FOB no surprise there ",0
 Hummingbirds are experts at hovering after all background motion ...: If the hovering ability of the... ,0
 Only thing missing now is a session at the gym... Want to do every body part though and CV! possible ,0
 @User Can you Help?||More conservatives needed on tsu + get paid 4 posting stuff like this!||YOU $ can go to ,0
" Just walked in to starbucks and asked for a ""tall blonde"" Hahahaha irony ",1
 not going to WIN ,0
 @User He is exactly that sort of person. Weirdo! ,0
 So much sarcasm at work mate 10/10 boring 100% dead mate full on shit absolutely sleeping mate can not handle the sarcasm ,1
 Corny jokes are my absolute favorite ,0
" People complain about my backround pic and all I feel is like ""hey do not blame me, Albert E might have spoken those words"" sarcasm life ",1
" @User @User Darn, my sock joke needs fixing? ",0
" if Christian expects Fifa to sleep in my bed with me tonight, he is wrong ",0
" People who tell people with anxiety to ""just stop worrying about it"" are my favorite kind of people not educate yourself ",1
 Most important thing I have learned in school ,0
 orion launch underway - yeah! orion ,0
 I love context and large ensemble Fridays!!!!! Der my most favourite sarcasm get the fuck out ,1
 Oh boy... @User in the house. Warm up the DJ booth @User ,0
" LIAR, I have never denied the 532 murders in Chicago in 2012 @User @User @User @User @User ",0
" Always classy, never trashy and just a little sassy. ",0
" you believe you can say something, provide no proof and its a fact, WRONG @User @User ",0
 @User not long To Go before mainstream media pitch surgery follows with me using prototype demonstrating real situation phil ,0
 @User Re: Jamie Grace has Tourette's? Thanks for sharing. I am about to research her & post my tribute to this Young lady Gospel singer ,0
 @User Guess they did not get the memo reg non-nuclear Baltic sea sarcasm ,1
 Exam na jud. Merry christmas. sarcasm kill us slowly ,1
 The definition of irony would be if a 77-year-old rapper went viral and took bit coin mainstream. Maybe only way baby boomers will buy in. ,1
 Pretty excited about how you gave up on me. File Under: sarcasm ,1
 Who told the hipsters that irony was a thing of the Clinton years? Do they not carry history books in used bookstores in brooklyn ? ,1
 @User you know that. How you doing?? ,0
 @User hmm... let me think about that sarcasm ,1
" If you want to look like a badass, have drama on social media not ",1
 How dare Charles Barkley have an intelligent conversation about race. sarcasm charles barkley ,1
" @User I think the general rule is, if it is open all night, pull an all-nighter. ",0
 Natalie Prass - Bird of Prey: via @User ,0
 Nooooooooooo again it is on!!! pick a new song can not stand it ,0
" Being a hipster now is so mainstream. Oh, the irony. hipster irony ",1
 @User exactly and we are fighting like animals ,0
 teen anal casting top Top 50 Christian Songs For 2012 ,0
 The girls on sorority sisters thought they would get rich and famous but instead they be like... ,0
" Speaking of country music albums, anyone else think sundown heaven town feels more like a tim mcgraw album than, say, his previous three? ",0
 teen anal casting sex Sex and the City 2 Movie Casting Auditions NYC Summer 2009 ,0
" season 6 episode 3 carries outfit, simple & chic ",0
 Well got the truck buried today perfect way to start a rainy Wednesday work day off not annoyed pissed ,1
" On the train and surrounded by posh people, I am so at home! not stick out like a sore thumb ",1
 Stupid doctors visits is going to bury me!! Now that is irony ,1
" Love the way @User says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault irony ",1
 Planning a vacation instead of studying.... My priorities are in line. not ,1
 Dan said he is going to have a sign for me at the airport when I fly in lol so cute 3 more weeks ,0
 You decide to go on vacation without me sleep? Reaaaal nice. considerate not ,1
 @User No sugar during christmas time? :( ,0
 can not wait to have an afternoon schedule because of you. it is going to be so much fun not ,1
 @User 180 dead on 26/11 n more than 10k our ppl killed in terror attacks till date but not 1 paki show sympathy 2 them irony ,1
 the ONLY time a crime becomes a federal crime @User @User @User @User @User @User ,0
 this music is for the people and not for the money. peace and love. king life ,0
 Rangers league game with Alloa moved because of the Petrofac Cup final in April... irony ,1
 How to Find a Life Coach (& the questions you need to ask before hiring one) via> @User ,0
 I wonder what was the holiday rituals for true Africans ,0
 Been at the ER now since 10... yay not ,1
 @User Suhs been clean for 2 years and has only been in the league for five do not act like he was dirty for 10 years not biased my ass ,0
" @User @User thank you studs for perfecting and teaching my bench, respectively. Props on form from lifters in AL. dye l ",0
 Haley approves of her new hammock rats of insta gram ,0
" 30 years on, people still have not got justice they deserve. bhopal gas tragedy Yet another brilliant job done by the Americans sarcasm ",1
 Pips who drop out of school n have Kirya as 'eir role model tht ey wana sing too..guy spix portuguese french english not a school dropout ,0
 Free Pets and Animals Books freebie book download pets ,0
 @User There will be no next employer in NFL for Trestman. He was a disgraceful hire and never stood a chance. ,0
 Loooovvveeeeeee when my phone gets wiped -.- not ,1
 Painting all cops with a broad brush because of the actions of a few is the same logic racists use. irony ,1
 do not know if I can handle this crazy 11-2 shift. it is so long I might pass out on the job! sarcasm ,1
 I just love being ignored not ,1
" irony RT @User If you are going to give someone a scathing, 1-Star review for poor grammar, FFS use proper grammar. ",1
 Produce Mobile Apps not ,1
 Decide that you want it more than you are afraid of it. -Bill cosby irony ,1
" Finally finished the first season of veronica mars Move over, cliff huxtable Keith Mars is the new sheriff--er, ultimate tv dad--in town. ",0
 Merry Christmas to all those soldiers out there that could not make it home! I love you all ❤ ,0
 About as relevant as Michael Sam and Jason Collins. RT @User Major League Baseball umpire Dale Scott comes out as gay. ,0
 Getting Final Jeopardy correct on Kids Jeopardy boosts my self-esteem ,0
 itsfunny bc people think I am quiet|but I am just listening toeveryones convos|and figuring out ur weaknesses|todestroy you later in life sarcasm ,1
" Woke Up , showered , made a lunch and got ready for work only to realize that I have the whole weekend off. ",0
 @User @User @User @User @User How many of those jobs earn middle class wages? economics math z ,0
 I reckon straight women fancy victoria secret models more than straight men do victoria secret irony ,1
 Incredible insight on the @User born risky campaign: amputee movement equality art prosthetics ,0
 Love hip hop mix tapes or have a mixtape to promote check out follow them on twitter underground hip hop ,0
" Extended cut ""NICHA"" trailer spoof film dramatic action film 2014 youtube fight scenes ",0
 @User Stunning work. british textiles footwear made in britain not a nike clone ,0
 @User @User Sent it but too slow. I had already posted. ,0
 female condom an ally vaginally prevent STD's/HIV/pregnancy latex free not restrictive tight women gay men ,0
 Little cutie chico dog doggy puppy sweet cute uk black biscuit not mine mini miss my ,0
 @User Niagra Falls tho... Really? irony lol ,1
" If we win against Poland and Scotland, does that put us 65th in the world rankings. @User @User sarcasm ",1
 myanmar men plead not guilty to murder of british tourists via @User ,0
" Since the tribunal was established 14 years ago, no complaint against the intelligence services has ever been upheld. trust the system not ",1
 @User Garner protesters chant 'F*ck Fox News' despite Fox agreeing with them eric garner irony ,1
" @User After 1989, why did NATO need to expand? ",0
 The irony of playing this song on my way to work no money part time cooks blackmossptc thanks for... ,1
 You are taking your responsibilities so seriously today that i... More for Leo ,0
 @User @User @User @User @User we get it right for business the trickle down fairy will do the rest not ,1
 can you not understand that not EVERYTHING is about the President? @User @User @User @User ,0
 When you are in the doctors waiting room and hear a baby in the back screaming her lungs out is always a reassuring feeling not ,1
" Well now the festive season has begun, let us take a moment to reflect on how much more royalties Slade and Wizard will get sarcasm ",1
" The last day of the year and I will be tweeting on my major highpoints of the year ...good, bad and ugly ",0
 MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real. @User ,0
" @User happy new year, da! Thanks sobra for this year ",0
 WATCH: megatron from transformers Rant About Social Media irony ,0
 @User @User not working when are we able to download games we paid in good faith? psn start working again? ,0
 I just wrote a 13 page paper... I was awfully tired when I was writing it and now I can not sleep. irony ,1
 @User happy birthday Skip! We will always love you! phillies legend ,0
" or a trout, or northern @User @User @User @User @User ",0
 One of my favorite things to do is to make people wonder...it was completely unintentional but buying Bogs mud boots in a dress will do it ,0
" Watching Sanjay, @User ... Getting the start vs. Butler and liking what I see! minny ",0
 there is no better way to start the week than to get your wisdom teeth taken out at 8 am!!! not ☺ ,1
 The most exciting way to start a Friday: a presentation on structurally deficient bridges. sarcasm lobbying life ,1
 New shirt new shirt i am sorry its just i literally do not care at all ,0
 @User @User @User It was not for one person. It was a business expense. ,0
 HAHAHAHA!! Oops.......I am addicted to @User Tweets sooo FUNNY! You Got to follow him for hilarious sarcasm tweet s rt ,0
 @User @User @User absolutely loved it! Well done all involved! ,0
" @User That was the case, not the recording.So comparing the two is apple & oranges. ",0
 Wow...lol||Need cash in your hands today? Go to not wun not mca ,0
 At least I do not have to clean the floor ,0
 Incidentally the foreword for movie bhopal a prayer for rain is by Subroto Roy Sahara - saying - justice delayed is justice denied. irony ,1
 @User Our 3 losses followed bye weeks & an FCS team. Do we get rid of those next year? sarcasm ,1
 ask superwoman live if you could swim in any liquid besides water what would you swim @User |4 ,0
 One of the most embarrassing losses @User Ever. wtf ,0
 @User untrue - its Cutler's fault ,0
 mala la Yousufzai receives nobel peace prize and pakistan ranks in top 10 dangerous countries !!! irony ,1
 not so Ugly Christmas Sweater red with red snowflakes & sequins cardigan 1X XL ,0
 Testing water temperatures exciting times not ,1
 Waking up with your cat attacking your hand is always delightful..... not ,1
" May not have hung out with you as much as some people, but every time we did it was a blast! You... ",0
 @User the usa is not a democracy The usa is a republic from of goverment Do you know what the pledge of allegiance say's? ,0
 I blame my mom. Mother of the Year sarcasm ,1
 Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. irony ,1
" @User @User To be fair, you did not use the mandatory sarcasm hashtag :P ",0
" 'I like the hope Jan Ellis writes with, the precision of the prose, and also the humour and irony she brings.' ",0
 Girls just want to have fun work not friends only dance drinks antenna group rocks by mariag... ,0
" The Bay Area storm is so big that tons of people's work was canceled today, causing me to be early to mine. irony storm aged don ",1
 @User I am from the UK and I honestly think your a goddess! I love how you speak your mind but have a gentle side. love patti knows ,0
 Leaving whilst its dark is fun. not ,1
